No,actBeginTm,actEndTm,actPlace,adultPosblAt,gugunCd,nanmmbyNm,noticeBgnde,noticeEndde,progrmBgnde,progrmEndde,progrmRegistNo,progrmSj,progrmSttusSe,sidoCd,srvcClCode,url,yngbgsPosblAt,gugunNm,sidoNm
3487,15,19,새나라지역아동센터,Y,3300000,새나라지역아동센터,20230828,20231130,20230901,20231130,3021509,새나라지역아동센터 자원봉사하실 분을 모집합니다.,2,6260000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3021509,N,동래구,부산광역시
3488,14,18,부산시 서구 구덕로 142번길 31 2층 서구다함께돌봄센터 하랑플러스,Y,3260000,다함께 돌봄센터 하랑 플러스,20231110,20231208,20231113,20231229,3060681,"초등학생 방과후 활동지원(수학연산,국어독서감상문)",2,6260000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3060681,N,서구,부산광역시
3489,15,19,"서울시 송파구 동남로 28길 40, 오금청소년센터 3층 오금동 송파키움센터 ",Y,3230000,오금동 송파키움센터,20230818,20231130,20230901,20231130,3022540,"[초등학생 학습지도, 프로그램 보조 등 봉사활동(15시~19시)]",3,6110000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3022540,N,송파구,서울특별시
3490,13,17,"서울시 송파구 가락로 270, 201-202호(방이1동 송파키움센터)",Y,3230000,방이1동송파키움센터,20230821,20231130,20230901,20231130,3023650,초등학생 아동돌봄 및 프로그램 지원 활동 / 교육봉사,2,6110000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3023650,N,송파구,서울특별시
3491,10,18,가락본동 송파키움센터(송파5호점(_송파구 오금로 36길36,Y,3230000,가락본동 송파키움센터,20231101,20231231,20231101,20240131,3055337,가락본동 송파키움센터 초등 학습지도 및 프로그램활동 보조,2,6110000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3055337,N,송파구,서울특별시
3492,13,18,송파1동 송파키움센터 ,Y,3230000,송파1동 송파키움센터,20231025,20231226,20231120,20231227,3052980,"방과후 교육, 학습지도 및 프로그램 보조",2,6110000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3052980,N,송파구,서울특별시
3493,14,17,삼전동송파키움센터 ,Y,3230000,삼전동송파키움센터,20231107,20231229,20231120,20231229,3062551,초등학생 아이들을 대상으로 아동돌봄 및 프로그램 보조 활동,2,6110000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3062551,N,송파구,서울특별시
3494,15,19,자곡다함께키움센터(자곡문화센터 1층) ,Y,3220000,자곡다함께키움센터,20231018,20231130,20231019,20231130,3049642,국공립초등방과후돌봄시설 자곡다함께키움센터(강남구 8호점) 아동돌봄 및 학습지도,3,6110000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3049642,N,강남구,서울특별시
3495,14,17,서초구립 방배동 초등키움센터,Y,3210000,서초구립 방배동 초등키움센터,20230818,20231130,20230901,20231130,3023010,돌봄 및 교육봉사 자원봉사,3,6110000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3023010,N,서초구,서울특별시
3496,14,17,서초구립우면동초등키움센터,Y,3210000,서초구립우면동초등키움센터,20230828,20231130,20230901,20231201,3025878,서초구립우면동초등키움센터 학기중 아동 돌봄활동,2,6110000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3025878,N,서초구,서울특별시
3497,14,18,"서울시 관악구 청림2길 37, 2층 관악3호점 우리동네키움센터",Y,3200000,관악3호점 우리동네키움센터,20230905,20231130,20230907,20231130,3030905,초등학생 교육봉사 및 놀이활동 보조,2,6110000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3030905,N,관악구,서울특별시
3498,14,18,상도3동우리동네키움센터14호점,Y,3190000,상도3동 우리동네키움센터 14호점,20230901,20231130,20230901,20231130,3030913,초등학교 방과 후 돌봄지도,2,6110000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3030913,Y,동작구,서울특별시
3499,14,18,동구다함께돌봄센터1호점,Y,3500000,동구다함께돌봄센터1호점,20230726,20231130,20230901,20231130,3014308,"초등학생 방과후 기초학습 지원 및 프로그램, 놀이 지원(3시간)/3일이상 지원가능",2,6280000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3014308,Y,동구,인천광역시
3500,14,18,인천 동구 다함께돌봄센터 2호점,Y,3500000,다돌봄센터 2호점,20230823,20231127,20230901,20231130,3025221,"「다함께돌봄센터 인천 동구2호점」에서 교육재능기부 자원봉사자를 모집합니다.(2,3,4시간 조정가능)",3,6280000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3025221,Y,동구,인천광역시
3501,13,18,화원지역아동센터,Y,3480000,화원지역아동센터,20230911,20231130,20230911,20231130,3033548,"화원지역아동센터 초등학생, 중학생 학습지도 자원봉사자를 모집합니다.",2,6270000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3033548,N,달성군,대구광역시
3502,14,19,사랑모아지역아동센터(달성군 구지면),Y,3480000,사랑모아지역아동센터,20230921,20231220,20230921,20231220,3038446,지역아동센터 초등학생 방과후 돌봄 자원봉사자 모집,2,6270000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3038446,N,달성군,대구광역시
3503,13,18,대구 광역시 달성군 옥포읍 교항제림길10  제림아파트 104동 101호  옥포제림지역아동센터,Y,3480000,옥포제림지역아동센터,20231020,20231231,20231020,20231231,3050900,초등학생 학습지도,3,6270000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3050900,Y,달성군,대구광역시
3504,11,19,대구 달성군 구지면 국가산단대로66길7 카스피아301호(대구세현초 맞은편),Y,3480000,구지나래지역아동센터,20231101,20240131,20231101,20240131,3056817,구지나래지역아동센터 초등방과후 학습지도및 돌봄,2,6270000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3056817,N,달성군,대구광역시
3505,14,18,포산홈스쿨지역아동센터,Y,3480000,포산홈스쿨지역아동센터,20231102,20231229,20231103,20231231,3056809,지역아동센터 방과후 아동의 학습지도 자원봉사자 모집,2,6270000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3056809,N,달성군,대구광역시
3506,14,17,유천 다함께 돌봄센터,Y,3470000,유천다함께돌봄센터,20230904,20231208,20230911,20231208,3030526,유천다함께 돌봄센터  방과후 학습지도 및 놀이지도 프로그램 보조,2,6270000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3030526,N,달서구,대구광역시
3507,14,19,대구광역시 달서구 계대동문로 9길 14. 2층,Y,3470000,와룡성심지역아동센터,20231030,20240129,20231101,20240131,3055140,"와룡성심지역아동센터 아동학습지도 및 관리, 놀이지도 봉사자 모집(오후)",2,6270000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3055140,N,달서구,대구광역시
3508,14,18,"대구광역시 북구 대천로 77, 행복북구통합가족센터 4층",Y,3450000,대구북구자원봉사센터,20231101,20231227,20231101,20231229,3056130,동천다함께돌봄센터에서 재능기부 자원봉사자 모집합니다.,2,6270000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3056130,Y,북구,대구광역시
3509,14,16,"대구광역시 서구 문화로 225, 3층 / (사)대구사랑나눔네트워크",Y,3430000,사단법인 대구사랑나눔네트워크,20231001,20231231,20231001,20231231,3045790,(전화신청만 가능) “다정다감초등학생학교밖방과후교실“ 자원봉사자 모집,2,6270000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3045790,N,서구,대구광역시
3510,15,20,대구시청소년문화의집 꼼지락발전소 3층 청소년방과후아카데미,Y,3430000,대구시청소년문화의집 꼼지락발전소,20230925,20231229,20231004,20231229,3039748,"[대면]청소년방과후아카데미 수업보조, 급식 지도 등",2,6270000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3039748,Y,서구,대구광역시
3511,14,18,기장군 다함께돌봄센터1호점 ,Y,3400000,기장군다함께돌봄센터1호점,20231025,20231129,20231101,20231130,3052749,11월/월~금: 14시~18시 기장군 다함께돌봄센터1호점 센터운영보조-아동돌봄보조,2,6260000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3052749,N,기장군,부산광역시
3512,14,17,사랑샘지역아동센터 내 교실 ,Y,3400000,사랑샘지역아동센터,20231031,20231124,20231101,20231130,3055161,[11월/사랑샘지역아동센터] 방과 후 학습 지도 - 대학생 이상,2,6260000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3055161,N,기장군,부산광역시
3513,12,19,해맞이아이꿈터 활동실,Y,3370000,연제구다함께돌봄센터해맞이아이꿈터,20230824,20231130,20230901,20231130,3025842,연제구다함께돌봄센터 해맞이아이꿈터 교육봉사자 모집,2,6260000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3025842,N,연제구,부산광역시
3514,15,18,연제구가족센터 1층 공동육아나눔터,Y,3370000,연제구 가족센터,20230913,20231215,20230918,20231215,3034844,"초등돌봄 방과후 봉사자 모집(미술, 역사, 과학, 독서, 영어, 체육 무엇이든지 환영합니다.)",2,6260000,교육 > 방과후 교육,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3034844,N,연제구,부산광역시
